,0,1
0,0.0003709246107320081,0.35275510050318243
1,0.0006043937085174991,0.36610564534889545
2,0.0008802522003417042,0.3791761440101841
3,0.001631774372481713,0.39643594082721473
4,0.004200260881255427,0.4182977800870331
5,0.03484949160419144,0.6982769761773909
6,0.05584720409271856,0.9102711182818365
7,0.06197086067051675,0.9247390969714258
