,0,1,2,3,4,5,6,7
0,5.9116109835413796e-05,6.121851559569511e-05,5.7759330731082956e-05,3.98664337000587e-05,0.0003306433738704532,0.025067979745103695,0.1255989492545058,0.31890853996566143
1,1.8546230536600408e-05,1.558289487890421e-05,2.079335906318986e-05,1.3747046103468517e-05,0.0001949948102312929,0.008349466148501966,0.03829424116879221,0.10093004730969822
2,2.3182788170750507e-05,1.558289487890421e-05,2.079335906318986e-05,1.9245864544855925e-05,0.00035971092322170184,0.023228643002883673,0.07901062906900382,0.051104162069355266
3,8.113975859762677e-06,3.339191759765188e-06,5.775933073108295e-06,1.512175071381537e-05,4.481247191650831e-05,0.0036630084447618065,0.012781637898184707,0.03233905821945456
4,4.636557634150102e-06,1.1130639199217293e-06,1.155186614621659e-06,5.498818441387407e-06,3.7545584578696153e-05,0.002328869232165026,0.010414217494588174,0.019529378838194375
5,2.318278817075051e-06,1.1130639199217293e-06,3.4655598438649774e-06,2.7494092206937033e-06,2.4222957792707195e-06,0.000552192648657963,0.005004418644246438,0.017844744533011835
6,4.636557634150102e-06,5.565319599608647e-06,1.155186614621659e-06,0.0,0.00011505904951535918,0.003572934466611926,0.012933655475470443,0.008057180686448112
7,3.4774182256125762e-06,0.0,2.310373229243318e-06,1.3747046103468517e-06,1.8167218344530394e-05,0.0006735967061643237,0.0027545585004175414,0.007138166924116105
